,INDICATOR,UNIT,UNIT_NUM,STUB_NAME,STUB_NAME_NUM,STUB_LABEL,STUB_LABEL_NUM,YEAR,YEAR_NUM,AGE,AGE_NUM,ESTIMATE,FLAG
1885,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,2000,24,45-54 years,4.1,22.4,
1886,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,2001,25,45-54 years,4.1,23.3,
1887,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,2002,26,45-54 years,4.1,24.4,
1888,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,2003,27,45-54 years,4.1,24.4,
1889,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,2004,28,45-54 years,4.1,24.8,
1890,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,2005,29,45-54 years,4.1,25.2,
1891,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,2006,30,45-54 years,4.1,26.2,
1892,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,2007,31,45-54 years,4.1,27.0,
1893,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,2008,32,45-54 years,4.1,28.6,
1894,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,2009,33,45-54 years,4.1,29.3,
1895,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,2010,34,45-54 years,4.1,30.4,
1896,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,2011,35,45-54 years,4.1,30.1,
1897,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,2012,36,45-54 years,4.1,30.2,
1898,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,2013,37,45-54 years,4.1,29.6,
1899,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,2014,38,45-54 years,4.1,30.0,
1900,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,2015,39,45-54 years,4.1,30.1,
1901,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,2016,40,45-54 years,4.1,29.4,
1902,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,2017,41,45-54 years,4.1,30.3,
1903,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 45-54 years,3.141,2018,42,45-54 years,4.1,30.2,
1904,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,1950,1,55-64 years,4.2,43.6,
1905,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,1960,2,55-64 years,4.2,38.1,
1906,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,1970,3,55-64 years,4.2,32.7,
1907,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,1980,4,55-64 years,4.2,24.5,
1908,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,1981,5,55-64 years,4.2,25.0,
1909,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,1982,6,55-64 years,4.2,26.3,
1910,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,1983,7,55-64 years,4.2,25.9,
1911,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,1984,8,55-64 years,4.2,27.4,
1912,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,1985,9,55-64 years,4.2,27.1,
1913,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,1986,10,55-64 years,4.2,27.0,
1914,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,1987,11,55-64 years,4.2,27.0,
1915,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,1988,12,55-64 years,4.2,25.5,
1916,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,1989,13,55-64 years,4.2,25.1,
1917,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,1990,14,55-64 years,4.2,25.7,
1918,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,1991,15,55-64 years,4.2,25.3,
1919,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,1992,16,55-64 years,4.2,24.0,
1920,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,1993,17,55-64 years,4.2,23.7,
1921,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,1994,18,55-64 years,4.2,21.8,
1922,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,1995,19,55-64 years,4.2,21.8,
1923,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,1996,20,55-64 years,4.2,22.4,
1924,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,1997,21,55-64 years,4.2,22.1,
1925,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,1998,22,55-64 years,4.2,20.9,
1926,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,1999,23,55-64 years,4.2,19.8,
1927,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,2000,24,55-64 years,4.2,19.4,
1928,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,2001,25,55-64 years,4.2,21.2,
1929,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,2002,26,55-64 years,4.2,22.1,
1930,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,2003,27,55-64 years,4.2,22.1,
1931,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,2004,28,55-64 years,4.2,21.9,
1932,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,2005,29,55-64 years,4.2,22.0,
1933,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,2006,30,55-64 years,4.2,22.5,
1934,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,2007,31,55-64 years,4.2,23.9,
1935,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,2008,32,55-64 years,4.2,25.8,
1936,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,2009,33,55-64 years,4.2,26.1,
1937,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,2010,34,55-64 years,4.2,27.7,
1938,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,2011,35,55-64 years,4.2,27.3,
1939,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,2012,36,55-64 years,4.2,28.7,
1940,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,2013,37,55-64 years,4.2,28.3,
1941,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,2014,38,55-64 years,4.2,29.4,
1942,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,2015,39,55-64 years,4.2,28.9,
1943,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,2016,40,55-64 years,4.2,28.7,
1944,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,2017,41,55-64 years,4.2,29.8,
1945,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 55-64 years,3.142,2018,42,55-64 years,4.2,31.7,
1946,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,1950,1,65 years and over,5.0,52.8,
1947,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,1960,2,65 years and over,5.0,44.0,
1948,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,1970,3,65 years and over,5.0,38.4,
1949,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,1980,4,65 years and over,5.0,35.0,
1950,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,1981,5,65 years and over,5.0,33.5,
1951,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,1982,6,65 years and over,5.0,36.5,
1952,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,1983,7,65 years and over,5.0,38.1,
1953,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,1984,8,65 years and over,5.0,39.3,
1954,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,1985,9,65 years and over,5.0,40.9,
1955,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,1986,10,65 years and over,5.0,43.4,
1956,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,1987,11,65 years and over,5.0,44.2,
1957,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,1988,12,65 years and over,5.0,42.7,
1958,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,1989,13,65 years and over,5.0,41.7,
1959,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,1990,14,65 years and over,5.0,41.6,
1960,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,1991,15,65 years and over,5.0,40.1,
1961,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,1992,16,65 years and over,5.0,38.3,
1962,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,1993,17,65 years and over,5.0,38.1,
1963,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,1994,18,65 years and over,5.0,36.5,
1964,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,1995,19,65 years and over,5.0,36.2,
1965,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,1996,20,65 years and over,5.0,35.1,
1966,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,1997,21,65 years and over,5.0,33.8,
1967,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,1998,22,65 years and over,5.0,34.2,
1968,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,1999,23,65 years and over,5.0,32.2,
1969,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,2000,24,65 years and over,5.0,31.1,
1970,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,2001,25,65 years and over,5.0,31.4,
1971,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,2002,26,65 years and over,5.0,31.8,
1972,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,2003,27,65 years and over,5.0,29.7,
1973,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,2004,28,65 years and over,5.0,29.0,
1974,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,2005,29,65 years and over,5.0,29.5,
1975,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,2006,30,65 years and over,5.0,28.4,
1976,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,2007,31,65 years and over,5.0,28.4,
1977,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,2008,32,65 years and over,5.0,29.2,
1978,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,2009,33,65 years and over,5.0,29.1,
1979,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,2010,34,65 years and over,5.0,29.0,
1980,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,2011,35,65 years and over,5.0,29.4,
1981,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,2012,36,65 years and over,5.0,29.5,
1982,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,2013,37,65 years and over,5.0,30.9,
1983,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,2014,38,65 years and over,5.0,31.4,
1984,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,2015,39,65 years and over,5.0,31.0,
1985,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,2016,40,65 years and over,5.0,31.0,
1986,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,2017,41,65 years and over,5.0,31.4,
1987,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65 years and over,3.15,2018,42,65 years and over,5.0,32.5,
1988,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65-74 years,3.151,1950,1,65-74 years,5.1,50.5,
1989,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65-74 years,3.151,1960,2,65-74 years,5.1,39.6,
1990,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65-74 years,3.151,1970,3,65-74 years,5.1,36.0,
1991,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65-74 years,3.151,1980,4,65-74 years,5.1,30.4,
1992,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65-74 years,3.151,1981,5,65-74 years,5.1,28.4,
1993,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65-74 years,3.151,1982,6,65-74 years,5.1,31.2,
1994,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65-74 years,3.151,1983,7,65-74 years,5.1,31.5,
1995,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65-74 years,3.151,1984,8,65-74 years,5.1,33.9,
1996,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65-74 years,3.151,1985,9,65-74 years,5.1,33.9,
1997,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65-74 years,3.151,1986,10,65-74 years,5.1,36.3,
1998,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65-74 years,3.151,1987,11,65-74 years,5.1,35.8,
1999,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65-74 years,3.151,1988,12,65-74 years,5.1,34.0,
2000,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65-74 years,3.151,1989,13,65-74 years,5.1,34.2,
2001,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and age,3,Male: 65-74 years,3.151,1990,14,65-74 years,5.1,32.2,
